Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,0.0,0.0,0.0,0.0,OFF
2025-11-11 07:28:20,239.37,1.048,250.8,7e-05,ON
2025-11-11 07:28:25,237.92,1.076,255.9,0.000141,ON
2025-11-11 07:28:30,236.3,0.92,217.4,0.000201,ON
2025-11-11 07:28:35,242.24,0.845,204.8,0.000258,ON
2025-11-11 07:28:40,242.66,0.856,207.8,0.000316,ON
2025-11-11 07:28:45,237.66,1.058,251.5,0.000386,ON
2025-11-11 07:28:50,239.2,0.98,234.5,0.000451,ON
2025-11-11 07:28:55,242.53,0.792,192.1,0.000504,ON
2025-11-11 07:29:00,237.21,0.773,183.5,0.000555,ON
2025-11-11 07:29:05,233.21,1.002,233.7,0.00062,ON
2025-11-11 07:29:10,241.22,1.069,257.8,0.000692,ON
2025-11-11 07:29:15,234.4,0.828,194.1,0.000746,ON
2025-11-11 07:29:20,238.15,0.818,194.7,0.0008,ON
2025-11-11 07:29:25,0.0,0.0,0.0,0.0008,OFF
2025-11-11 07:29:30,240.08,0.866,207.8,0.000857,ON
2025-11-11 07:29:35,242.8,0.803,195.1,0.000912,ON
2025-11-11 07:29:40,233.94,1.014,237.2,0.000977,ON
2025-11-11 07:29:45,233.35,0.852,198.8,0.001033,ON
2025-11-11 07:29:50,238.42,1.014,241.7,0.0011,ON
2025-11-11 07:29:55,235.38,0.865,203.6,0.001156,ON
2025-11-11 07:30:00,237.31,0.808,191.8,0.00121,ON
2025-11-11 07:30:05,242.33,0.954,231.2,0.001274,ON
2025-11-11 07:30:10,237.14,0.888,210.5,0.001332,ON
2025-11-11 07:30:15,234.84,1.062,249.5,0.001402,ON
2025-11-11 07:30:20,236.64,1.005,237.7,0.001468,ON
2025-11-11 07:30:25,234.46,0.779,182.6,0.001518,ON
2025-11-11 07:30:30,240.59,0.806,193.9,0.001572,ON
2025-11-11 07:30:35,0.0,0.0,0.0,0.001572,OFF
2025-11-11 07:30:40,241.43,1.07,258.4,0.001644,ON
2025-11-11 07:30:45,240.08,0.931,223.4,0.001706,ON
2025-11-11 07:30:50,241.61,0.892,215.6,0.001766,ON
2025-11-11 07:30:55,239.62,0.931,223.1,0.001828,ON
2025-11-11 07:31:00,242.81,0.836,202.9,0.001884,ON
2025-11-11 07:31:05,237.22,0.784,186.0,0.001936,ON
2025-11-11 07:31:10,237.74,0.843,200.3,0.001992,ON
2025-11-11 07:31:15,239.64,0.955,228.8,0.002055,ON
2025-11-11 07:31:20,239.28,0.848,202.9,0.002112,ON
2025-11-11 07:31:25,233.09,0.712,166.0,0.002158,ON
2025-11-11 07:31:30,234.99,1.064,250.1,0.002227,ON
2025-11-11 07:31:35,237.7,0.891,211.9,0.002286,ON
2025-11-11 07:31:40,238.16,0.993,236.4,0.002352,ON
2025-11-11 07:31:45,233.74,0.824,192.7,0.002405,ON
2025-11-11 07:31:50,233.96,0.968,226.4,0.002468,ON
2025-11-11 07:31:55,235.12,0.927,218.0,0.002529,ON
2025-11-11 07:32:00,236.1,0.802,189.3,0.002581,ON
2025-11-11 07:32:05,234.18,0.964,225.8,0.002644,ON
2025-11-11 07:32:10,238.99,0.895,213.9,0.002703,ON
2025-11-11 07:32:15,240.45,0.768,184.5,0.002755,ON
2025-11-11 07:32:20,238.24,0.897,213.7,0.002814,ON
2025-11-11 07:32:25,238.93,0.714,170.6,0.002861,ON
2025-11-11 07:32:30,242.32,1.067,258.6,0.002933,ON
2025-11-11 07:32:35,239.75,0.899,215.6,0.002993,ON
2025-11-11 07:32:40,235.56,0.807,190.1,0.003046,ON
2025-11-11 07:32:45,235.88,1.027,242.2,0.003113,ON
2025-11-11 07:32:50,235.88,0.757,178.6,0.003163,ON
2025-11-11 07:32:55,233.41,0.959,223.8,0.003225,ON
2025-11-11 07:33:00,235.73,1.081,254.8,0.003296,ON
2025-11-11 07:33:05,237.63,0.992,235.8,0.003361,ON
2025-11-11 07:33:10,239.75,0.975,233.8,0.003426,ON
2025-11-11 07:33:15,233.97,1.096,256.5,0.003497,ON
2025-11-11 07:33:20,235.87,0.942,222.1,0.003559,ON
2025-11-11 07:33:25,234.13,0.803,188.0,0.003611,ON
2025-11-11 07:33:30,239.39,0.736,176.2,0.00366,ON
2025-11-11 07:33:35,235.86,0.872,205.6,0.003717,ON
2025-11-11 07:33:40,236.03,0.796,187.9,0.00377,ON
2025-11-11 07:33:45,236.13,0.879,207.5,0.003827,ON
2025-11-11 07:33:50,234.22,0.835,195.6,0.003882,ON
2025-11-11 07:33:55,237.21,0.896,212.6,0.003941,ON
2025-11-11 07:34:00,233.49,0.865,201.9,0.003997,ON
2025-11-11 07:34:05,240.32,1.022,245.6,0.004065,ON
2025-11-11 07:34:10,240.93,0.752,181.3,0.004115,ON
2025-11-11 07:34:15,242.04,0.751,181.7,0.004166,ON
2025-11-11 07:34:20,239.41,0.949,227.1,0.004229,ON
2025-11-11 07:34:25,241.78,0.766,185.2,0.00428,ON
2025-11-11 07:34:30,237.54,0.789,187.3,0.004332,ON
2025-11-11 07:34:35,235.78,1.059,249.6,0.004402,ON
2025-11-11 07:34:40,238.23,0.839,199.9,0.004457,ON
2025-11-11 07:34:45,240.08,0.893,214.3,0.004517,ON
2025-11-11 07:34:50,238.31,0.751,179.0,0.004566,ON
2025-11-11 07:34:55,242.44,0.787,190.8,0.004619,ON
2025-11-11 07:35:00,240.09,0.897,215.3,0.004679,ON
2025-11-11 07:35:05,238.26,0.841,200.3,0.004735,ON
2025-11-11 07:35:10,235.54,0.865,203.6,0.004791,ON
2025-11-11 07:35:15,238.01,1.0,238.1,0.004858,ON
2025-11-11 07:35:20,241.9,0.774,187.3,0.00491,ON
2025-11-11 07:35:25,0.0,0.0,0.0,0.00491,OFF
2025-11-11 07:35:30,240.9,1.053,253.8,0.00498,ON
2025-11-11 07:35:35,239.21,0.72,172.2,0.005028,ON
2025-11-11 07:35:40,235.81,0.859,202.6,0.005084,ON
2025-11-11 07:35:45,234.86,0.924,216.9,0.005144,ON
2025-11-11 07:35:50,239.01,0.925,221.0,0.005206,ON
2025-11-11 07:35:55,237.17,1.092,258.9,0.005278,ON
2025-11-11 07:36:00,239.34,0.827,198.0,0.005333,ON
2025-11-11 07:36:05,238.43,0.711,169.5,0.00538,ON
2025-11-11 07:36:10,235.22,0.84,197.5,0.005435,ON
2025-11-11 07:36:15,242.1,0.916,221.8,0.005496,ON
2025-11-11 07:36:20,236.57,0.764,180.8,0.005547,ON
2025-11-11 07:36:25,235.01,0.722,169.7,0.005594,ON
2025-11-11 07:36:30,242.31,1.004,243.3,0.005661,ON
