Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,233.35,0.869,202.8,5.6e-05,ON
2025-11-11 07:28:20,239.11,0.892,213.2,0.000116,ON
2025-11-11 07:28:25,236.84,0.875,207.3,0.000173,ON
2025-11-11 07:28:30,239.07,0.915,218.6,0.000234,ON
2025-11-11 07:28:35,239.29,1.041,249.0,0.000303,ON
2025-11-11 07:28:40,233.36,1.034,241.3,0.00037,ON
2025-11-11 07:28:45,240.63,1.054,253.6,0.000441,ON
2025-11-11 07:28:50,241.47,0.87,210.2,0.000499,ON
2025-11-11 07:28:55,233.71,0.768,179.4,0.000549,ON
2025-11-11 07:29:00,241.61,0.861,208.0,0.000607,ON
2025-11-11 07:29:05,241.0,0.823,198.3,0.000662,ON
2025-11-11 07:29:10,237.98,0.977,232.4,0.000726,ON
2025-11-11 07:29:15,241.19,0.938,226.2,0.000789,ON
2025-11-11 07:29:20,241.29,0.757,182.8,0.00084,ON
2025-11-11 07:29:25,238.25,0.862,205.3,0.000897,ON
2025-11-11 07:29:30,242.76,0.85,206.3,0.000954,ON
2025-11-11 07:29:35,241.59,0.934,225.7,0.001017,ON
2025-11-11 07:29:40,239.85,0.864,207.3,0.001074,ON
2025-11-11 07:29:45,236.89,0.865,204.9,0.001131,ON
2025-11-11 07:29:50,240.08,0.919,220.5,0.001193,ON
2025-11-11 07:29:55,239.91,0.969,232.4,0.001257,ON
2025-11-11 07:30:00,242.27,0.922,223.3,0.001319,ON
2025-11-11 07:30:05,233.96,0.912,213.3,0.001378,ON
2025-11-11 07:30:10,238.83,0.933,222.8,0.00144,ON
2025-11-11 07:30:15,233.34,1.086,253.4,0.001511,ON
2025-11-11 07:30:20,242.24,0.94,227.8,0.001574,ON
2025-11-11 07:30:25,242.72,1.096,266.1,0.001648,ON
2025-11-11 07:30:30,240.12,1.083,260.1,0.00172,ON
2025-11-11 07:30:35,234.94,1.027,241.4,0.001787,ON
2025-11-11 07:30:40,239.54,1.018,243.8,0.001855,ON
2025-11-11 07:30:45,236.58,0.908,214.9,0.001915,ON
2025-11-11 07:30:50,233.93,0.771,180.5,0.001965,ON
2025-11-11 07:30:55,236.69,0.719,170.1,0.002012,ON
2025-11-11 07:31:00,240.98,0.716,172.5,0.00206,ON
2025-11-11 07:31:05,241.36,0.955,230.6,0.002124,ON
2025-11-11 07:31:10,0.0,0.0,0.0,0.002124,OFF
2025-11-11 07:31:15,238.02,0.835,198.7,0.002179,ON
2025-11-11 07:31:20,233.79,0.789,184.4,0.00223,ON
2025-11-11 07:31:25,235.25,0.874,205.6,0.002287,ON
2025-11-11 07:31:30,0.0,0.0,0.0,0.002287,OFF
2025-11-11 07:31:35,0.0,0.0,0.0,0.002287,OFF
2025-11-11 07:31:40,234.3,1.04,243.6,0.002355,ON
2025-11-11 07:31:45,0.0,0.0,0.0,0.002355,OFF
2025-11-11 07:31:50,233.37,0.887,207.0,0.002413,ON
2025-11-11 07:31:55,242.21,1.042,252.4,0.002483,ON
2025-11-11 07:32:00,240.18,1.019,244.7,0.002551,ON
2025-11-11 07:32:05,239.79,0.826,198.1,0.002606,ON
2025-11-11 07:32:10,241.93,0.747,180.7,0.002656,ON
2025-11-11 07:32:15,233.77,0.973,227.5,0.002719,ON
2025-11-11 07:32:20,0.0,0.0,0.0,0.002719,OFF
2025-11-11 07:32:25,240.81,0.784,188.9,0.002772,ON
2025-11-11 07:32:30,235.47,0.861,202.8,0.002828,ON
2025-11-11 07:32:35,239.12,1.098,262.5,0.002901,ON
2025-11-11 07:32:40,236.79,0.713,168.8,0.002948,ON
2025-11-11 07:32:45,240.68,0.838,201.8,0.003004,ON
2025-11-11 07:32:50,242.36,1.055,255.8,0.003075,ON
2025-11-11 07:32:55,239.07,0.941,225.0,0.003137,ON
2025-11-11 07:33:00,241.31,1.029,248.2,0.003206,ON
2025-11-11 07:33:05,241.0,1.003,241.7,0.003273,ON
2025-11-11 07:33:10,242.7,1.054,255.8,0.003344,ON
2025-11-11 07:33:15,241.94,1.084,262.3,0.003417,ON
2025-11-11 07:33:20,238.91,0.796,190.1,0.00347,ON
2025-11-11 07:33:25,240.62,0.759,182.6,0.003521,ON
2025-11-11 07:33:30,241.41,0.929,224.2,0.003583,ON
2025-11-11 07:33:35,235.54,0.764,180.0,0.003633,ON
2025-11-11 07:33:40,235.1,1.038,244.1,0.003701,ON
2025-11-11 07:33:45,239.9,0.88,211.2,0.00376,ON
2025-11-11 07:33:50,236.54,0.955,225.8,0.003822,ON
2025-11-11 07:33:55,237.77,0.805,191.4,0.003875,ON
2025-11-11 07:34:00,237.23,1.091,258.8,0.003947,ON
2025-11-11 07:34:05,237.39,1.038,246.4,0.004016,ON
2025-11-11 07:34:10,0.0,0.0,0.0,0.004016,OFF
2025-11-11 07:34:15,233.8,0.889,207.9,0.004074,ON
2025-11-11 07:34:20,234.85,0.7,164.5,0.004119,ON
2025-11-11 07:34:25,241.4,0.731,176.5,0.004168,ON
2025-11-11 07:34:30,241.45,0.854,206.3,0.004226,ON
2025-11-11 07:34:35,233.81,0.998,233.2,0.00429,ON
2025-11-11 07:34:40,238.69,1.009,240.8,0.004357,ON
2025-11-11 07:34:45,238.57,1.018,243.0,0.004425,ON
2025-11-11 07:34:50,242.0,0.759,183.6,0.004476,ON
2025-11-11 07:34:55,235.38,1.073,252.6,0.004546,ON
2025-11-11 07:35:00,233.36,0.827,192.9,0.004599,ON
2025-11-11 07:35:05,233.09,0.749,174.5,0.004648,ON
2025-11-11 07:35:10,234.78,0.885,207.8,0.004706,ON
2025-11-11 07:35:15,237.19,1.086,257.5,0.004777,ON
2025-11-11 07:35:20,242.49,1.057,256.4,0.004848,ON
2025-11-11 07:35:25,234.32,0.812,190.3,0.004901,ON
2025-11-11 07:35:30,235.83,0.851,200.6,0.004957,ON
2025-11-11 07:35:35,240.09,0.767,184.1,0.005008,ON
2025-11-11 07:35:40,242.91,0.894,217.2,0.005068,ON
2025-11-11 07:35:45,240.71,0.981,236.0,0.005134,ON
2025-11-11 07:35:50,240.11,0.728,174.9,0.005183,ON
2025-11-11 07:35:55,236.7,0.974,230.6,0.005247,ON
2025-11-11 07:36:00,239.35,0.877,209.9,0.005305,ON
2025-11-11 07:36:05,238.97,1.018,243.4,0.005373,ON
2025-11-11 07:36:10,241.4,0.956,230.8,0.005437,ON
2025-11-11 07:36:15,235.99,0.796,187.9,0.005489,ON
2025-11-11 07:36:20,234.32,1.037,242.9,0.005556,ON
2025-11-11 07:36:25,234.84,0.823,193.3,0.00561,ON
2025-11-11 07:36:30,239.68,0.836,200.3,0.005666,ON
