Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,242.97,0.948,230.3,6.4e-05,ON
2025-11-11 07:28:20,234.86,0.72,169.2,0.000111,ON
2025-11-11 07:28:25,240.44,0.939,225.9,0.000174,ON
2025-11-11 07:28:30,241.18,1.006,242.7,0.000241,ON
2025-11-11 07:28:35,241.38,0.795,191.8,0.000294,ON
2025-11-11 07:28:40,239.28,0.837,200.3,0.00035,ON
2025-11-11 07:28:45,240.54,0.751,180.7,0.0004,ON
2025-11-11 07:28:50,240.67,0.915,220.1,0.000461,ON
2025-11-11 07:28:55,239.99,0.937,224.8,0.000524,ON
2025-11-11 07:29:00,238.29,0.867,206.7,0.000581,ON
2025-11-11 07:29:05,241.51,0.786,189.9,0.000634,ON
2025-11-11 07:29:10,0.0,0.0,0.0,0.000634,OFF
2025-11-11 07:29:15,238.78,0.732,174.9,0.000683,ON
2025-11-11 07:29:20,239.03,0.702,167.8,0.000729,ON
2025-11-11 07:29:25,233.92,0.986,230.6,0.000793,ON
2025-11-11 07:29:30,233.47,1.046,244.2,0.000861,ON
2025-11-11 07:29:35,237.59,0.975,231.7,0.000925,ON
2025-11-11 07:29:40,235.68,0.73,172.0,0.000973,ON
2025-11-11 07:29:45,236.21,0.791,186.8,0.001025,ON
2025-11-11 07:29:50,233.99,0.855,200.1,0.001081,ON
2025-11-11 07:29:55,241.85,0.911,220.4,0.001142,ON
2025-11-11 07:30:00,238.91,1.051,251.0,0.001212,ON
2025-11-11 07:30:05,240.17,1.071,257.1,0.001283,ON
2025-11-11 07:30:10,242.74,1.02,247.5,0.001352,ON
2025-11-11 07:30:15,234.03,0.888,207.9,0.00141,ON
2025-11-11 07:30:20,242.97,1.072,260.4,0.001482,ON
2025-11-11 07:30:25,234.23,0.757,177.2,0.001531,ON
2025-11-11 07:30:30,240.03,0.857,205.8,0.001588,ON
2025-11-11 07:30:35,234.3,0.709,166.2,0.001634,ON
2025-11-11 07:30:40,236.6,0.894,211.6,0.001693,ON
2025-11-11 07:30:45,236.41,0.91,215.1,0.001753,ON
2025-11-11 07:30:50,235.49,0.73,171.9,0.001801,ON
2025-11-11 07:30:55,0.0,0.0,0.0,0.001801,OFF
2025-11-11 07:31:00,241.96,0.839,203.0,0.001857,ON
2025-11-11 07:31:05,241.1,0.964,232.5,0.001922,ON
2025-11-11 07:31:10,0.0,0.0,0.0,0.001922,OFF
2025-11-11 07:31:15,238.65,0.803,191.5,0.001975,ON
2025-11-11 07:31:20,234.76,0.813,190.8,0.002028,ON
2025-11-11 07:31:25,234.11,0.89,208.2,0.002086,ON
2025-11-11 07:31:30,240.14,0.86,206.6,0.002143,ON
2025-11-11 07:31:35,240.54,1.071,257.6,0.002215,ON
2025-11-11 07:31:40,234.15,0.755,176.7,0.002264,ON
2025-11-11 07:31:45,238.98,0.939,224.4,0.002326,ON
2025-11-11 07:31:50,241.34,1.069,257.9,0.002398,ON
2025-11-11 07:31:55,235.76,1.045,246.3,0.002466,ON
2025-11-11 07:32:00,237.64,0.926,219.9,0.002527,ON
2025-11-11 07:32:05,241.26,0.786,189.7,0.00258,ON
2025-11-11 07:32:10,241.04,0.791,190.7,0.002633,ON
2025-11-11 07:32:15,240.39,1.084,260.6,0.002705,ON
2025-11-11 07:32:20,241.68,0.983,237.5,0.002771,ON
2025-11-11 07:32:25,236.86,1.092,258.6,0.002843,ON
2025-11-11 07:32:30,235.61,0.838,197.3,0.002898,ON
2025-11-11 07:32:35,236.85,0.935,221.4,0.002959,ON
2025-11-11 07:32:40,236.71,1.085,256.8,0.003031,ON
2025-11-11 07:32:45,0.0,0.0,0.0,0.003031,OFF
2025-11-11 07:32:50,236.75,0.867,205.2,0.003088,ON
2025-11-11 07:32:55,240.17,1.056,253.5,0.003158,ON
2025-11-11 07:33:00,234.19,0.956,223.8,0.00322,ON
2025-11-11 07:33:05,233.16,0.865,201.6,0.003276,ON
2025-11-11 07:33:10,240.18,0.82,197.0,0.003331,ON
2025-11-11 07:33:15,235.9,0.946,223.1,0.003393,ON
2025-11-11 07:33:20,242.3,1.058,256.3,0.003464,ON
2025-11-11 07:33:25,242.15,0.733,177.5,0.003513,ON
2025-11-11 07:33:30,241.37,0.707,170.6,0.003561,ON
2025-11-11 07:33:35,233.47,0.739,172.6,0.003609,ON
2025-11-11 07:33:40,237.52,0.782,185.7,0.00366,ON
2025-11-11 07:33:45,233.24,1.022,238.4,0.003727,ON
2025-11-11 07:33:50,233.96,0.973,227.7,0.00379,ON
2025-11-11 07:33:55,237.23,0.987,234.2,0.003855,ON
2025-11-11 07:34:00,234.57,1.077,252.6,0.003925,ON
2025-11-11 07:34:05,234.11,1.018,238.2,0.003991,ON
2025-11-11 07:34:10,234.82,1.096,257.3,0.004063,ON
2025-11-11 07:34:15,240.55,0.776,186.7,0.004115,ON
2025-11-11 07:34:20,237.07,1.077,255.4,0.004186,ON
2025-11-11 07:34:25,240.19,1.039,249.5,0.004255,ON
2025-11-11 07:34:30,237.79,0.981,233.2,0.00432,ON
2025-11-11 07:34:35,0.0,0.0,0.0,0.00432,OFF
2025-11-11 07:34:40,233.5,0.89,207.8,0.004377,ON
2025-11-11 07:34:45,238.01,1.054,251.0,0.004447,ON
2025-11-11 07:34:50,238.75,0.916,218.7,0.004508,ON
2025-11-11 07:34:55,235.02,0.789,185.4,0.004559,ON
2025-11-11 07:35:00,234.58,1.048,245.9,0.004628,ON
2025-11-11 07:35:05,238.04,0.721,171.7,0.004675,ON
2025-11-11 07:35:10,238.71,0.895,213.6,0.004735,ON
2025-11-11 07:35:15,241.89,1.013,245.1,0.004803,ON
2025-11-11 07:35:20,237.26,1.043,247.6,0.004872,ON
2025-11-11 07:35:25,239.77,1.044,250.4,0.004941,ON
2025-11-11 07:35:30,238.21,1.058,252.1,0.005011,ON
2025-11-11 07:35:35,237.77,0.83,197.5,0.005066,ON
2025-11-11 07:35:40,234.2,1.003,234.9,0.005131,ON
2025-11-11 07:35:45,240.38,0.85,204.4,0.005188,ON
2025-11-11 07:35:50,235.5,0.724,170.5,0.005235,ON
2025-11-11 07:35:55,240.1,0.818,196.3,0.00529,ON
2025-11-11 07:36:00,0.0,0.0,0.0,0.00529,OFF
2025-11-11 07:36:05,242.19,1.058,256.1,0.005361,ON
2025-11-11 07:36:10,238.81,0.878,209.6,0.005419,ON
2025-11-11 07:36:15,241.46,0.744,179.6,0.005469,ON
2025-11-11 07:36:20,235.35,1.039,244.4,0.005537,ON
2025-11-11 07:36:25,0.0,0.0,0.0,0.005537,OFF
2025-11-11 07:36:30,241.97,0.777,187.9,0.005589,ON
