Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,241.34,0.976,235.6,6.5e-05,ON
2025-11-11 07:28:20,236.95,1.098,260.3,0.000138,ON
2025-11-11 07:28:25,237.82,0.844,200.7,0.000193,ON
2025-11-11 07:28:30,241.56,0.834,201.4,0.000249,ON
2025-11-11 07:28:35,235.4,0.778,183.2,0.0003,ON
2025-11-11 07:28:40,235.7,1.09,256.9,0.000372,ON
2025-11-11 07:28:45,240.52,0.942,226.6,0.000435,ON
2025-11-11 07:28:50,237.06,0.76,180.2,0.000485,ON
2025-11-11 07:28:55,235.48,1.068,251.4,0.000555,ON
2025-11-11 07:29:00,239.55,0.823,197.1,0.000609,ON
2025-11-11 07:29:05,233.93,0.939,219.6,0.00067,ON
2025-11-11 07:29:10,242.46,1.092,264.9,0.000744,ON
2025-11-11 07:29:15,0.0,0.0,0.0,0.000744,OFF
2025-11-11 07:29:20,233.53,1.094,255.5,0.000815,ON
2025-11-11 07:29:25,237.27,0.829,196.7,0.000869,ON
2025-11-11 07:29:30,236.71,1.012,239.5,0.000936,ON
2025-11-11 07:29:35,234.23,0.739,173.1,0.000984,ON
2025-11-11 07:29:40,237.53,0.977,232.0,0.001048,ON
2025-11-11 07:29:45,234.08,0.894,209.2,0.001107,ON
2025-11-11 07:29:50,233.11,1.019,237.6,0.001173,ON
2025-11-11 07:29:55,235.21,0.761,179.0,0.001222,ON
2025-11-11 07:30:00,239.76,1.064,255.1,0.001293,ON
2025-11-11 07:30:05,0.0,0.0,0.0,0.001293,OFF
2025-11-11 07:30:10,239.12,0.901,215.4,0.001353,ON
2025-11-11 07:30:15,242.05,1.013,245.1,0.001421,ON
2025-11-11 07:30:20,239.48,1.086,260.0,0.001493,ON
2025-11-11 07:30:25,242.67,1.034,250.9,0.001563,ON
2025-11-11 07:30:30,241.12,0.765,184.4,0.001614,ON
2025-11-11 07:30:35,242.82,0.826,200.6,0.00167,ON
2025-11-11 07:30:40,237.74,1.011,240.3,0.001737,ON
2025-11-11 07:30:45,242.08,0.735,177.9,0.001786,ON
2025-11-11 07:30:50,233.78,0.758,177.1,0.001835,ON
2025-11-11 07:30:55,239.37,0.9,215.5,0.001895,ON
2025-11-11 07:31:00,241.59,1.091,263.6,0.001968,ON
2025-11-11 07:31:05,241.44,0.843,203.6,0.002025,ON
2025-11-11 07:31:10,238.81,0.945,225.6,0.002088,ON
2025-11-11 07:31:15,242.93,1.074,260.9,0.00216,ON
2025-11-11 07:31:20,242.7,1.056,256.3,0.002231,ON
2025-11-11 07:31:25,242.88,1.034,251.1,0.002301,ON
2025-11-11 07:31:30,240.13,1.006,241.6,0.002368,ON
2025-11-11 07:31:35,234.16,0.833,195.0,0.002422,ON
2025-11-11 07:31:40,235.99,0.917,216.4,0.002482,ON
2025-11-11 07:31:45,241.77,1.084,262.0,0.002555,ON
2025-11-11 07:31:50,238.12,1.061,252.8,0.002625,ON
2025-11-11 07:31:55,234.05,1.083,253.6,0.002696,ON
2025-11-11 07:32:00,241.24,0.728,175.6,0.002745,ON
2025-11-11 07:32:05,239.95,0.818,196.3,0.002799,ON
2025-11-11 07:32:10,242.53,0.832,201.9,0.002855,ON
2025-11-11 07:32:15,235.93,0.765,180.5,0.002905,ON
2025-11-11 07:32:20,236.63,1.039,245.8,0.002974,ON
2025-11-11 07:32:25,234.72,0.987,231.6,0.003038,ON
2025-11-11 07:32:30,236.3,1.018,240.6,0.003105,ON
2025-11-11 07:32:35,240.19,1.06,254.5,0.003176,ON
2025-11-11 07:32:40,235.99,0.792,186.9,0.003227,ON
2025-11-11 07:32:45,239.71,1.028,246.4,0.003296,ON
2025-11-11 07:32:50,239.86,0.811,194.4,0.00335,ON
2025-11-11 07:32:55,239.65,0.755,181.0,0.0034,ON
2025-11-11 07:33:00,241.05,1.037,250.1,0.00347,ON
2025-11-11 07:33:05,233.67,0.778,181.8,0.00352,ON
2025-11-11 07:33:10,241.03,1.013,244.2,0.003588,ON
2025-11-11 07:33:15,241.88,1.005,243.1,0.003655,ON
2025-11-11 07:33:20,238.78,1.032,246.4,0.003724,ON
2025-11-11 07:33:25,236.45,0.778,183.9,0.003775,ON
2025-11-11 07:33:30,233.16,0.866,201.9,0.003831,ON
2025-11-11 07:33:35,236.76,1.03,243.8,0.003899,ON
2025-11-11 07:33:40,0.0,0.0,0.0,0.003899,OFF
2025-11-11 07:33:45,239.37,0.987,236.3,0.003964,ON
2025-11-11 07:33:50,235.67,0.79,186.1,0.004016,ON
2025-11-11 07:33:55,236.67,0.935,221.3,0.004078,ON
2025-11-11 07:34:00,236.8,0.976,231.2,0.004142,ON
2025-11-11 07:34:05,239.47,0.765,183.1,0.004193,ON
2025-11-11 07:34:10,237.71,1.052,250.0,0.004262,ON
2025-11-11 07:34:15,238.45,0.998,238.0,0.004328,ON
2025-11-11 07:34:20,239.95,1.013,243.0,0.004396,ON
2025-11-11 07:34:25,238.81,0.917,219.1,0.004457,ON
2025-11-11 07:34:30,236.74,0.943,223.3,0.004519,ON
2025-11-11 07:34:35,242.31,0.869,210.5,0.004577,ON
2025-11-11 07:34:40,238.17,1.084,258.1,0.004649,ON
2025-11-11 07:34:45,238.66,0.83,198.2,0.004704,ON
2025-11-11 07:34:50,0.0,0.0,0.0,0.004704,OFF
2025-11-11 07:34:55,238.1,0.864,205.8,0.004761,ON
2025-11-11 07:35:00,238.41,0.997,237.6,0.004827,ON
2025-11-11 07:35:05,236.08,0.846,199.8,0.004883,ON
2025-11-11 07:35:10,240.44,1.052,252.9,0.004953,ON
2025-11-11 07:35:15,238.93,1.061,253.5,0.005023,ON
2025-11-11 07:35:20,239.91,0.98,235.1,0.005089,ON
2025-11-11 07:35:25,237.94,0.751,178.7,0.005138,ON
2025-11-11 07:35:30,233.39,0.783,182.7,0.005189,ON
2025-11-11 07:35:35,238.96,0.963,230.1,0.005253,ON
2025-11-11 07:35:40,234.36,0.895,209.7,0.005311,ON
