Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,238.37,0.915,218.0,6.1e-05,ON
2025-11-11 07:28:20,239.15,0.984,235.2,0.000126,ON
2025-11-11 07:28:25,237.58,0.744,176.9,0.000175,ON
2025-11-11 07:28:30,236.17,0.738,174.2,0.000223,ON
2025-11-11 07:28:35,235.27,0.801,188.4,0.000276,ON
2025-11-11 07:28:40,242.23,0.94,227.8,0.000339,ON
2025-11-11 07:28:45,242.33,1.009,244.4,0.000407,ON
2025-11-11 07:28:50,242.23,0.926,224.2,0.000469,ON
2025-11-11 07:28:55,241.56,1.08,260.8,0.000542,ON
2025-11-11 07:29:00,0.0,0.0,0.0,0.000542,OFF
2025-11-11 07:29:05,233.37,1.088,253.9,0.000612,ON
2025-11-11 07:29:10,234.65,0.843,197.8,0.000667,ON
2025-11-11 07:29:15,242.28,0.762,184.5,0.000718,ON
2025-11-11 07:29:20,236.7,0.716,169.4,0.000765,ON
2025-11-11 07:29:25,235.81,0.766,180.7,0.000816,ON
2025-11-11 07:29:30,239.45,0.918,219.9,0.000877,ON
2025-11-11 07:29:35,241.63,0.968,233.8,0.000942,ON
2025-11-11 07:29:40,0.0,0.0,0.0,0.000942,OFF
2025-11-11 07:29:45,240.92,0.799,192.5,0.000995,ON
2025-11-11 07:29:50,233.28,1.003,234.1,0.00106,ON
2025-11-11 07:29:55,234.64,0.973,228.4,0.001124,ON
2025-11-11 07:30:00,239.41,0.805,192.6,0.001177,ON
2025-11-11 07:30:05,240.9,1.097,264.2,0.00125,ON
2025-11-11 07:30:10,238.18,0.931,221.8,0.001312,ON
2025-11-11 07:30:15,239.84,0.965,231.5,0.001376,ON
2025-11-11 07:30:20,240.13,0.766,183.9,0.001427,ON
2025-11-11 07:30:25,236.33,0.997,235.6,0.001493,ON
2025-11-11 07:30:30,236.52,0.718,169.7,0.00154,ON
2025-11-11 07:30:35,237.72,0.931,221.4,0.001602,ON
2025-11-11 07:30:40,242.07,0.837,202.6,0.001658,ON
2025-11-11 07:30:45,236.81,0.911,215.8,0.001718,ON
2025-11-11 07:30:50,233.82,0.855,199.9,0.001773,ON
2025-11-11 07:30:55,234.05,0.715,167.4,0.00182,ON
2025-11-11 07:31:00,0.0,0.0,0.0,0.00182,OFF
2025-11-11 07:31:05,237.74,1.011,240.4,0.001887,ON
2025-11-11 07:31:10,235.55,1.051,247.5,0.001955,ON
2025-11-11 07:31:15,234.81,0.746,175.1,0.002004,ON
2025-11-11 07:31:20,236.72,0.73,172.9,0.002052,ON
2025-11-11 07:31:25,233.19,0.995,232.1,0.002116,ON
2025-11-11 07:31:30,239.74,0.96,230.1,0.00218,ON
2025-11-11 07:31:35,234.85,1.063,249.8,0.00225,ON
2025-11-11 07:31:40,241.24,0.814,196.4,0.002304,ON
2025-11-11 07:31:45,242.62,0.795,192.9,0.002358,ON
2025-11-11 07:31:50,240.05,0.96,230.6,0.002422,ON
2025-11-11 07:31:55,233.99,0.791,185.0,0.002473,ON
2025-11-11 07:32:00,233.9,0.761,178.1,0.002523,ON
2025-11-11 07:32:05,233.55,0.785,183.4,0.002574,ON
2025-11-11 07:32:10,233.75,0.896,209.4,0.002632,ON
2025-11-11 07:32:15,239.05,0.779,186.2,0.002684,ON
2025-11-11 07:32:20,242.73,0.947,229.9,0.002748,ON
2025-11-11 07:32:25,237.82,0.942,224.1,0.00281,ON
2025-11-11 07:32:30,233.54,0.752,175.7,0.002859,ON
2025-11-11 07:32:35,236.33,0.755,178.5,0.002908,ON
2025-11-11 07:32:40,233.68,0.818,191.1,0.002961,ON
2025-11-11 07:32:45,233.92,0.822,192.4,0.003015,ON
2025-11-11 07:32:50,240.73,0.739,178.0,0.003064,ON
2025-11-11 07:32:55,241.23,0.729,175.9,0.003113,ON
2025-11-11 07:33:00,236.16,0.76,179.6,0.003163,ON
2025-11-11 07:33:05,241.23,0.923,222.6,0.003225,ON
2025-11-11 07:33:10,237.8,1.084,257.8,0.003296,ON
2025-11-11 07:33:15,241.74,0.87,210.4,0.003355,ON
2025-11-11 07:33:20,239.05,0.974,232.8,0.003419,ON
2025-11-11 07:33:25,242.35,1.078,261.1,0.003492,ON
2025-11-11 07:33:30,233.03,0.773,180.1,0.003542,ON
2025-11-11 07:33:35,236.52,0.831,196.7,0.003597,ON
2025-11-11 07:33:40,239.48,0.93,222.6,0.003659,ON
2025-11-11 07:33:45,233.52,0.744,173.8,0.003707,ON
2025-11-11 07:33:50,237.2,0.891,211.5,0.003766,ON
2025-11-11 07:33:55,233.37,0.724,169.0,0.003812,ON
2025-11-11 07:34:00,237.36,0.775,183.9,0.003864,ON
2025-11-11 07:34:05,242.4,0.827,200.4,0.003919,ON
2025-11-11 07:34:10,233.42,0.998,233.0,0.003984,ON
2025-11-11 07:34:15,239.29,0.922,220.5,0.004045,ON
2025-11-11 07:34:20,240.8,0.803,193.4,0.004099,ON
2025-11-11 07:34:25,241.55,0.856,206.9,0.004156,ON
2025-11-11 07:34:30,238.78,0.93,222.0,0.004218,ON
2025-11-11 07:34:35,242.18,0.951,230.3,0.004282,ON
2025-11-11 07:34:40,242.68,0.976,236.9,0.004348,ON
2025-11-11 07:34:45,235.81,0.909,214.4,0.004407,ON
2025-11-11 07:34:50,233.85,0.8,187.0,0.004459,ON
2025-11-11 07:34:55,233.02,0.829,193.2,0.004513,ON
2025-11-11 07:35:00,240.02,0.733,175.9,0.004562,ON
2025-11-11 07:35:05,233.33,0.855,199.4,0.004617,ON
2025-11-11 07:35:10,238.5,0.864,206.1,0.004674,ON
2025-11-11 07:35:15,241.37,0.946,228.2,0.004738,ON
2025-11-11 07:35:20,235.74,0.926,218.3,0.004798,ON
2025-11-11 07:35:25,240.11,0.859,206.3,0.004856,ON
2025-11-11 07:35:30,241.94,1.09,263.8,0.004929,ON
2025-11-11 07:35:35,240.89,1.022,246.1,0.004997,ON
2025-11-11 07:35:40,233.41,0.736,171.8,0.005045,ON
2025-11-11 07:35:45,235.68,0.741,174.6,0.005094,ON
2025-11-11 07:35:50,239.5,0.794,190.2,0.005146,ON
2025-11-11 07:35:55,242.53,1.062,257.6,0.005218,ON
2025-11-11 07:36:00,236.21,0.724,171.0,0.005266,ON
2025-11-11 07:36:05,0.0,0.0,0.0,0.005266,OFF
2025-11-11 07:36:10,237.91,1.024,243.6,0.005333,ON
2025-11-11 07:36:15,233.4,0.879,205.1,0.00539,ON
2025-11-11 07:36:20,234.97,1.066,250.4,0.00546,ON
2025-11-11 07:36:25,239.57,1.067,255.7,0.005531,ON
2025-11-11 07:36:30,233.5,1.056,246.6,0.005599,ON
