Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,238.16,1.034,246.4,6.8e-05,ON
2025-11-11 07:28:20,235.61,0.98,231.0,0.000133,ON
2025-11-11 07:28:25,0.0,0.0,0.0,0.000133,OFF
2025-11-11 07:28:30,238.13,0.936,222.9,0.000195,ON
2025-11-11 07:28:35,241.27,0.767,185.1,0.000246,ON
2025-11-11 07:28:40,240.66,0.929,223.5,0.000308,ON
2025-11-11 07:28:45,0.0,0.0,0.0,0.000308,OFF
2025-11-11 07:28:50,240.89,1.018,245.1,0.000376,ON
2025-11-11 07:28:55,234.77,0.747,175.4,0.000425,ON
2025-11-11 07:29:00,241.82,0.849,205.4,0.000482,ON
2025-11-11 07:29:05,235.6,0.755,177.9,0.000531,ON
2025-11-11 07:29:10,237.33,0.741,175.8,0.00058,ON
2025-11-11 07:29:15,241.61,0.796,192.2,0.000634,ON
2025-11-11 07:29:20,233.1,1.04,242.5,0.000701,ON
2025-11-11 07:29:25,239.12,0.933,223.2,0.000763,ON
2025-11-11 07:29:30,233.77,0.728,170.2,0.00081,ON
2025-11-11 07:29:35,241.98,0.862,208.6,0.000868,ON
2025-11-11 07:29:40,234.62,1.036,243.2,0.000936,ON
2025-11-11 07:29:45,233.75,0.881,205.9,0.000993,ON
2025-11-11 07:29:50,233.61,0.793,185.3,0.001044,ON
2025-11-11 07:29:55,236.15,0.918,216.7,0.001105,ON
2025-11-11 07:30:00,236.46,0.823,194.7,0.001159,ON
2025-11-11 07:30:05,233.63,0.763,178.3,0.001208,ON
2025-11-11 07:30:10,237.54,0.979,232.6,0.001273,ON
2025-11-11 07:30:15,233.34,0.784,183.0,0.001324,ON
2025-11-11 07:30:20,240.38,0.751,180.4,0.001374,ON
2025-11-11 07:30:25,237.29,1.076,255.4,0.001445,ON
2025-11-11 07:30:30,234.31,0.788,184.6,0.001496,ON
2025-11-11 07:30:35,237.32,1.045,248.0,0.001565,ON
2025-11-11 07:30:40,240.91,0.796,191.9,0.001618,ON
2025-11-11 07:30:45,242.19,0.851,206.2,0.001675,ON
2025-11-11 07:30:50,242.52,1.096,265.8,0.001749,ON
2025-11-11 07:30:55,235.74,0.799,188.4,0.001802,ON
