Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,238.1,0.742,176.7,4.9e-05,ON
2025-11-11 07:28:20,238.33,0.968,230.6,0.000113,ON
2025-11-11 07:28:25,242.61,1.013,245.7,0.000181,ON
2025-11-11 07:28:30,241.51,0.813,196.4,0.000236,ON
2025-11-11 07:28:35,240.21,0.863,207.4,0.000294,ON
2025-11-11 07:28:40,237.92,0.897,213.4,0.000353,ON
2025-11-11 07:28:45,239.28,0.999,239.0,0.000419,ON
2025-11-11 07:28:50,241.99,0.849,205.4,0.000476,ON
2025-11-11 07:28:55,241.03,0.972,234.2,0.000541,ON
2025-11-11 07:29:00,240.01,1.061,254.7,0.000612,ON
2025-11-11 07:29:05,235.36,0.786,185.1,0.000663,ON
2025-11-11 07:29:10,233.71,1.019,238.0,0.00073,ON
2025-11-11 07:29:15,235.81,0.782,184.3,0.000781,ON
2025-11-11 07:29:20,241.99,1.062,256.9,0.000852,ON
2025-11-11 07:29:25,241.23,0.809,195.1,0.000906,ON
2025-11-11 07:29:30,235.48,1.032,243.1,0.000974,ON
2025-11-11 07:29:35,236.76,0.741,175.4,0.001023,ON
2025-11-11 07:29:40,237.32,0.746,177.2,0.001072,ON
2025-11-11 07:29:45,238.94,0.969,231.6,0.001136,ON
2025-11-11 07:29:50,237.42,0.954,226.6,0.001199,ON
2025-11-11 07:29:55,235.95,0.719,169.5,0.001246,ON
2025-11-11 07:30:00,241.64,0.726,175.5,0.001295,ON
2025-11-11 07:30:05,0.0,0.0,0.0,0.001295,OFF
2025-11-11 07:30:10,238.18,0.95,226.3,0.001358,ON
2025-11-11 07:30:15,234.62,1.083,254.1,0.001428,ON
2025-11-11 07:30:20,236.55,1.01,238.9,0.001495,ON
2025-11-11 07:30:25,242.31,1.078,261.1,0.001567,ON
2025-11-11 07:30:30,241.92,0.861,208.3,0.001625,ON
2025-11-11 07:30:35,233.83,0.929,217.2,0.001685,ON
2025-11-11 07:30:40,241.57,0.875,211.4,0.001744,ON
2025-11-11 07:30:45,233.74,0.873,204.1,0.001801,ON
2025-11-11 07:30:50,234.71,0.897,210.4,0.001859,ON
2025-11-11 07:30:55,235.82,0.836,197.1,0.001914,ON
2025-11-11 07:31:00,242.36,1.084,262.6,0.001987,ON
2025-11-11 07:31:05,233.05,0.814,189.8,0.00204,ON
2025-11-11 07:31:10,241.09,0.934,225.1,0.002102,ON
2025-11-11 07:31:15,234.36,0.864,202.4,0.002158,ON
2025-11-11 07:31:20,236.36,1.068,252.4,0.002229,ON
2025-11-11 07:31:25,241.42,0.89,215.0,0.002288,ON
2025-11-11 07:31:30,237.4,0.795,188.8,0.002341,ON
2025-11-11 07:31:35,241.04,0.744,179.3,0.002391,ON
2025-11-11 07:31:40,234.96,0.846,198.8,0.002446,ON
2025-11-11 07:31:45,235.14,1.01,237.5,0.002512,ON
2025-11-11 07:31:50,235.63,0.972,229.0,0.002575,ON
2025-11-11 07:31:55,242.06,1.061,256.7,0.002647,ON
2025-11-11 07:32:00,237.6,0.749,178.0,0.002696,ON
2025-11-11 07:32:05,240.8,0.927,223.2,0.002758,ON
2025-11-11 07:32:10,237.51,0.911,216.3,0.002818,ON
2025-11-11 07:32:15,235.16,1.006,236.6,0.002884,ON
2025-11-11 07:32:20,235.28,0.725,170.5,0.002931,ON
