Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,240.74,0.815,196.2,5.4e-05,ON
2025-11-11 07:28:20,0.0,0.0,0.0,5.4e-05,OFF
2025-11-11 07:28:25,240.3,0.765,183.9,0.000106,ON
2025-11-11 07:28:30,240.46,0.758,182.2,0.000156,ON
2025-11-11 07:28:35,234.95,0.77,180.8,0.000206,ON
2025-11-11 07:28:40,233.4,0.836,195.1,0.000261,ON
2025-11-11 07:28:45,239.56,1.053,252.3,0.000331,ON
2025-11-11 07:28:50,239.45,0.794,190.0,0.000383,ON
2025-11-11 07:28:55,234.35,0.938,219.8,0.000445,ON
2025-11-11 07:29:00,233.11,0.803,187.1,0.000496,ON
2025-11-11 07:29:05,234.49,1.033,242.1,0.000564,ON
2025-11-11 07:29:10,241.79,0.853,206.2,0.000621,ON
2025-11-11 07:29:15,238.69,1.082,258.3,0.000693,ON
2025-11-11 07:29:20,233.64,0.836,195.4,0.000747,ON
2025-11-11 07:29:25,240.2,0.971,233.2,0.000812,ON
2025-11-11 07:29:30,241.4,0.922,222.5,0.000874,ON
2025-11-11 07:29:35,0.0,0.0,0.0,0.000874,OFF
2025-11-11 07:29:40,233.23,0.786,183.3,0.000925,ON
2025-11-11 07:29:45,239.6,0.931,223.0,0.000986,ON
2025-11-11 07:29:50,242.43,1.05,254.6,0.001057,ON
2025-11-11 07:29:55,239.99,0.92,220.8,0.001119,ON
2025-11-11 07:30:00,240.61,1.065,256.3,0.00119,ON
2025-11-11 07:30:05,235.07,0.815,191.5,0.001243,ON
2025-11-11 07:30:10,235.69,0.872,205.5,0.0013,ON
2025-11-11 07:30:15,236.48,0.947,224.0,0.001362,ON
2025-11-11 07:30:20,238.4,1.097,261.6,0.001435,ON
2025-11-11 07:30:25,234.87,0.714,167.7,0.001482,ON
2025-11-11 07:30:30,238.69,0.829,197.9,0.001536,ON
2025-11-11 07:30:35,238.59,0.744,177.6,0.001586,ON
2025-11-11 07:30:40,236.19,1.036,244.7,0.001654,ON
2025-11-11 07:30:45,236.7,0.876,207.3,0.001711,ON
2025-11-11 07:30:50,237.74,0.919,218.6,0.001772,ON
2025-11-11 07:30:55,234.58,0.725,170.0,0.001819,ON
2025-11-11 07:31:00,242.88,0.811,196.9,0.001874,ON
2025-11-11 07:31:05,0.0,0.0,0.0,0.001874,OFF
2025-11-11 07:31:10,239.71,0.975,233.8,0.001939,ON
2025-11-11 07:31:15,0.0,0.0,0.0,0.001939,OFF
2025-11-11 07:31:20,240.25,1.01,242.6,0.002006,ON
2025-11-11 07:31:25,237.27,1.049,248.8,0.002075,ON
2025-11-11 07:31:30,240.42,0.756,181.7,0.002126,ON
2025-11-11 07:31:35,236.0,0.847,200.0,0.002181,ON
2025-11-11 07:31:40,238.82,0.851,203.2,0.002238,ON
2025-11-11 07:31:45,242.69,1.063,257.9,0.00231,ON
2025-11-11 07:31:50,235.07,0.952,223.8,0.002372,ON
2025-11-11 07:31:55,235.98,0.738,174.1,0.00242,ON
2025-11-11 07:32:00,242.92,0.795,193.2,0.002474,ON
2025-11-11 07:32:05,241.71,1.098,265.5,0.002548,ON
2025-11-11 07:32:10,238.56,0.919,219.3,0.002608,ON
2025-11-11 07:32:15,240.05,0.832,199.7,0.002664,ON
2025-11-11 07:32:20,233.48,0.788,184.1,0.002715,ON
2025-11-11 07:32:25,241.27,0.928,223.9,0.002777,ON
2025-11-11 07:32:30,237.58,0.798,189.5,0.00283,ON
2025-11-11 07:32:35,237.18,1.012,240.0,0.002897,ON
2025-11-11 07:32:40,233.9,1.044,244.3,0.002964,ON
2025-11-11 07:32:45,235.48,1.008,237.4,0.00303,ON
2025-11-11 07:32:50,239.45,0.742,177.8,0.00308,ON
2025-11-11 07:32:55,241.02,0.949,228.8,0.003143,ON
2025-11-11 07:33:00,242.58,1.063,257.9,0.003215,ON
2025-11-11 07:33:05,241.15,0.926,223.3,0.003277,ON
2025-11-11 07:33:10,235.26,0.724,170.3,0.003324,ON
2025-11-11 07:33:15,235.97,0.883,208.4,0.003382,ON
2025-11-11 07:33:20,240.4,1.018,244.6,0.00345,ON
2025-11-11 07:33:25,236.49,0.958,226.7,0.003513,ON
2025-11-11 07:33:30,238.12,0.969,230.8,0.003577,ON
2025-11-11 07:33:35,239.77,0.853,204.5,0.003634,ON
2025-11-11 07:33:40,240.96,1.01,243.4,0.003702,ON
2025-11-11 07:33:45,241.32,0.86,207.6,0.003759,ON
2025-11-11 07:33:50,239.6,1.067,255.6,0.00383,ON
2025-11-11 07:33:55,234.72,1.095,257.0,0.003902,ON
2025-11-11 07:34:00,237.16,1.089,258.2,0.003973,ON
2025-11-11 07:34:05,239.62,0.953,228.3,0.004037,ON
2025-11-11 07:34:10,242.76,0.829,201.2,0.004093,ON
