Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,240.76,1.001,241.1,6.7e-05,ON
2025-11-11 07:28:20,241.01,1.089,262.5,0.00014,ON
2025-11-11 07:28:25,236.1,1.062,250.6,0.00021,ON
2025-11-11 07:28:30,0.0,0.0,0.0,0.00021,OFF
2025-11-11 07:28:35,235.26,0.731,171.9,0.000257,ON
2025-11-11 07:28:40,239.26,0.903,216.0,0.000317,ON
2025-11-11 07:28:45,236.18,1.034,244.2,0.000385,ON
2025-11-11 07:28:50,242.95,0.71,172.6,0.000433,ON
2025-11-11 07:28:55,233.81,0.791,185.0,0.000484,ON
2025-11-11 07:29:00,240.16,1.076,258.5,0.000556,ON
2025-11-11 07:29:05,242.44,0.736,178.5,0.000606,ON
2025-11-11 07:29:10,237.58,0.885,210.3,0.000664,ON
2025-11-11 07:29:15,241.88,0.742,179.5,0.000714,ON
2025-11-11 07:29:20,237.94,0.953,226.9,0.000777,ON
2025-11-11 07:29:25,239.08,1.002,239.5,0.000844,ON
2025-11-11 07:29:30,241.04,0.715,172.2,0.000891,ON
2025-11-11 07:29:35,234.58,0.791,185.6,0.000943,ON
2025-11-11 07:29:40,239.7,0.745,178.5,0.000993,ON
2025-11-11 07:29:45,239.95,0.732,175.6,0.001041,ON
2025-11-11 07:29:50,235.11,1.046,245.9,0.00111,ON
2025-11-11 07:29:55,239.48,0.75,179.6,0.00116,ON
2025-11-11 07:30:00,238.95,1.066,254.8,0.00123,ON
2025-11-11 07:30:05,237.81,0.971,230.9,0.001295,ON
2025-11-11 07:30:10,235.33,0.812,191.2,0.001348,ON
2025-11-11 07:30:15,234.55,0.752,176.4,0.001397,ON
2025-11-11 07:30:20,240.91,0.766,184.6,0.001448,ON
2025-11-11 07:30:25,239.37,0.883,211.3,0.001507,ON
2025-11-11 07:30:30,241.42,0.715,172.5,0.001555,ON
2025-11-11 07:30:35,237.59,0.93,220.9,0.001616,ON
2025-11-11 07:30:40,234.14,0.855,200.2,0.001671,ON
2025-11-11 07:30:45,240.4,1.095,263.3,0.001745,ON
2025-11-11 07:30:50,237.85,1.034,245.9,0.001813,ON
2025-11-11 07:30:55,237.85,0.811,192.9,0.001867,ON
2025-11-11 07:31:00,236.22,1.058,249.8,0.001936,ON
2025-11-11 07:31:05,237.37,0.942,223.5,0.001998,ON
2025-11-11 07:31:10,233.14,1.012,236.0,0.002064,ON
2025-11-11 07:31:15,242.18,1.044,252.8,0.002134,ON
2025-11-11 07:31:20,234.06,0.713,166.9,0.00218,ON
2025-11-11 07:31:25,235.18,0.905,213.0,0.002239,ON
2025-11-11 07:31:30,0.0,0.0,0.0,0.002239,OFF
2025-11-11 07:31:35,233.32,1.094,255.3,0.00231,ON
2025-11-11 07:31:40,233.49,1.02,238.1,0.002376,ON
2025-11-11 07:31:45,241.18,0.857,206.6,0.002434,ON
2025-11-11 07:31:50,239.0,0.898,214.6,0.002493,ON
2025-11-11 07:31:55,239.49,0.943,225.9,0.002556,ON
2025-11-11 07:32:00,236.64,0.941,222.6,0.002618,ON
2025-11-11 07:32:05,242.88,0.793,192.7,0.002671,ON
2025-11-11 07:32:10,242.42,0.995,241.2,0.002738,ON
2025-11-11 07:32:15,237.14,0.966,229.0,0.002802,ON
2025-11-11 07:32:20,235.96,0.747,176.3,0.002851,ON
2025-11-11 07:32:25,241.39,1.05,253.5,0.002921,ON
2025-11-11 07:32:30,240.59,0.847,203.8,0.002978,ON
2025-11-11 07:32:35,237.54,0.969,230.1,0.003042,ON
2025-11-11 07:32:40,240.51,1.048,252.1,0.003112,ON
2025-11-11 07:32:45,242.17,0.918,222.2,0.003174,ON
2025-11-11 07:32:50,235.07,0.852,200.2,0.003229,ON
2025-11-11 07:32:55,239.96,0.857,205.5,0.003286,ON
2025-11-11 07:33:00,237.49,0.773,183.5,0.003337,ON
2025-11-11 07:33:05,239.1,0.751,179.5,0.003387,ON
2025-11-11 07:33:10,233.94,0.919,214.9,0.003447,ON
2025-11-11 07:33:15,241.13,0.756,182.3,0.003498,ON
2025-11-11 07:33:20,240.84,0.924,222.5,0.003559,ON
2025-11-11 07:33:25,238.67,1.098,262.2,0.003632,ON
2025-11-11 07:33:30,233.16,0.974,227.0,0.003695,ON
2025-11-11 07:33:35,234.28,0.773,181.1,0.003746,ON
2025-11-11 07:33:40,237.93,0.918,218.4,0.003806,ON
2025-11-11 07:33:45,240.93,0.708,170.6,0.003854,ON
2025-11-11 07:33:50,239.36,0.902,216.0,0.003914,ON
2025-11-11 07:33:55,242.99,0.824,200.2,0.003969,ON
2025-11-11 07:34:00,240.67,0.777,186.9,0.004021,ON
2025-11-11 07:34:05,238.58,0.924,220.5,0.004082,ON
2025-11-11 07:34:10,237.71,1.056,250.9,0.004152,ON
2025-11-11 07:34:15,241.06,0.784,188.9,0.004205,ON
2025-11-11 07:34:20,234.67,0.876,205.5,0.004262,ON
2025-11-11 07:34:25,0.0,0.0,0.0,0.004262,OFF
2025-11-11 07:34:30,240.53,0.893,214.9,0.004321,ON
2025-11-11 07:34:35,236.3,0.921,217.6,0.004382,ON
2025-11-11 07:34:40,239.05,0.829,198.1,0.004437,ON
2025-11-11 07:34:45,242.08,0.961,232.6,0.004501,ON
2025-11-11 07:34:50,235.82,1.028,242.4,0.004569,ON
2025-11-11 07:34:55,235.31,0.805,189.5,0.004621,ON
2025-11-11 07:35:00,233.69,0.913,213.5,0.004681,ON
2025-11-11 07:35:05,237.2,0.938,222.6,0.004743,ON
2025-11-11 07:35:10,236.04,0.853,201.4,0.004798,ON
2025-11-11 07:35:15,238.28,1.014,241.7,0.004866,ON
2025-11-11 07:35:20,240.84,0.807,194.3,0.00492,ON
2025-11-11 07:35:25,241.04,0.727,175.2,0.004968,ON
2025-11-11 07:35:30,236.73,0.941,222.7,0.00503,ON
2025-11-11 07:35:35,241.41,0.9,217.4,0.005091,ON
2025-11-11 07:35:40,239.01,0.741,177.1,0.00514,ON
2025-11-11 07:35:45,239.05,0.857,204.8,0.005197,ON
2025-11-11 07:35:50,237.77,0.806,191.6,0.00525,ON
2025-11-11 07:35:55,233.43,0.744,173.7,0.005298,ON
2025-11-11 07:36:00,234.19,0.913,213.8,0.005357,ON
2025-11-11 07:36:05,235.76,1.01,238.2,0.005424,ON
2025-11-11 07:36:10,238.47,1.047,249.7,0.005493,ON
2025-11-11 07:36:15,237.15,0.703,166.8,0.005539,ON
2025-11-11 07:36:20,242.55,0.875,212.2,0.005598,ON
2025-11-11 07:36:25,233.08,0.998,232.6,0.005663,ON
2025-11-11 07:36:30,0.0,0.0,0.0,0.005663,OFF
