Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,242.77,0.887,215.4,6e-05,ON
2025-11-11 07:28:20,235.67,0.762,179.6,0.00011,ON
2025-11-11 07:28:25,235.61,0.712,167.7,0.000156,ON
2025-11-11 07:28:30,242.9,0.743,180.6,0.000206,ON
2025-11-11 07:28:35,234.5,0.905,212.1,0.000265,ON
2025-11-11 07:28:40,242.14,0.946,229.1,0.000329,ON
2025-11-11 07:28:45,235.14,0.702,165.2,0.000375,ON
2025-11-11 07:28:50,236.35,0.922,217.8,0.000435,ON
2025-11-11 07:28:55,233.72,0.707,165.3,0.000481,ON
2025-11-11 07:29:00,237.13,0.849,201.4,0.000537,ON
2025-11-11 07:29:05,234.94,0.844,198.3,0.000592,ON
2025-11-11 07:29:10,233.93,0.891,208.4,0.00065,ON
2025-11-11 07:29:15,233.93,0.956,223.5,0.000712,ON
2025-11-11 07:29:20,235.32,0.769,180.9,0.000763,ON
2025-11-11 07:29:25,241.11,0.937,225.9,0.000825,ON
2025-11-11 07:29:30,233.41,1.053,245.9,0.000894,ON
2025-11-11 07:29:35,238.39,0.992,236.4,0.000959,ON
2025-11-11 07:29:40,239.79,1.089,261.2,0.001032,ON
2025-11-11 07:29:45,239.7,0.82,196.5,0.001086,ON
2025-11-11 07:29:50,242.29,0.705,170.8,0.001134,ON
2025-11-11 07:29:55,238.29,0.985,234.7,0.001199,ON
2025-11-11 07:30:00,241.18,0.885,213.4,0.001258,ON
2025-11-11 07:30:05,234.9,1.089,255.8,0.001329,ON
2025-11-11 07:30:10,0.0,0.0,0.0,0.001329,OFF
2025-11-11 07:30:15,237.9,0.852,202.6,0.001386,ON
2025-11-11 07:30:20,235.56,0.932,219.6,0.001447,ON
2025-11-11 07:30:25,0.0,0.0,0.0,0.001447,OFF
2025-11-11 07:30:30,241.31,1.082,261.0,0.001519,ON
2025-11-11 07:30:35,242.73,0.747,181.4,0.00157,ON
2025-11-11 07:30:40,233.94,0.712,166.6,0.001616,ON
2025-11-11 07:30:45,237.14,1.078,255.6,0.001687,ON
2025-11-11 07:30:50,235.12,1.008,237.0,0.001753,ON
2025-11-11 07:30:55,234.92,0.996,234.0,0.001818,ON
2025-11-11 07:31:00,239.73,0.958,229.6,0.001881,ON
2025-11-11 07:31:05,240.89,1.036,249.5,0.001951,ON
2025-11-11 07:31:10,237.83,0.818,194.4,0.002005,ON
2025-11-11 07:31:15,233.31,0.745,173.9,0.002053,ON
2025-11-11 07:31:20,242.0,0.98,237.1,0.002119,ON
2025-11-11 07:31:25,236.38,0.979,231.5,0.002183,ON
2025-11-11 07:31:30,234.73,0.995,233.5,0.002248,ON
2025-11-11 07:31:35,240.67,0.777,187.1,0.0023,ON
2025-11-11 07:31:40,236.84,1.007,238.5,0.002366,ON
2025-11-11 07:31:45,238.89,0.852,203.5,0.002423,ON
2025-11-11 07:31:50,240.78,0.963,231.8,0.002487,ON
2025-11-11 07:31:55,239.81,0.836,200.5,0.002543,ON
2025-11-11 07:32:00,234.47,0.776,182.0,0.002593,ON
2025-11-11 07:32:05,236.9,0.785,186.0,0.002645,ON
2025-11-11 07:32:10,239.14,0.724,173.2,0.002693,ON
2025-11-11 07:32:15,237.06,0.911,216.0,0.002753,ON
2025-11-11 07:32:20,234.71,1.06,248.8,0.002822,ON
2025-11-11 07:32:25,238.82,1.002,239.3,0.002889,ON
2025-11-11 07:32:30,239.86,1.006,241.4,0.002956,ON
2025-11-11 07:32:35,239.36,1.013,242.6,0.003023,ON
2025-11-11 07:32:40,239.55,0.925,221.5,0.003085,ON
2025-11-11 07:32:45,237.63,1.016,241.5,0.003152,ON
2025-11-11 07:32:50,234.62,0.931,218.5,0.003213,ON
2025-11-11 07:32:55,236.58,0.732,173.3,0.003261,ON
2025-11-11 07:33:00,242.73,0.794,192.8,0.003314,ON
2025-11-11 07:33:05,235.16,0.754,177.2,0.003364,ON
2025-11-11 07:33:10,241.94,0.992,239.9,0.00343,ON
2025-11-11 07:33:15,233.41,0.71,165.6,0.003476,ON
2025-11-11 07:33:20,239.82,0.895,214.7,0.003536,ON
2025-11-11 07:33:25,234.45,0.958,224.7,0.003598,ON
2025-11-11 07:33:30,241.5,0.762,184.0,0.003649,ON
2025-11-11 07:33:35,238.21,0.733,174.5,0.003698,ON
2025-11-11 07:33:40,234.01,0.711,166.4,0.003744,ON
2025-11-11 07:33:45,235.54,0.934,220.0,0.003805,ON
2025-11-11 07:33:50,242.54,1.055,255.9,0.003876,ON
2025-11-11 07:33:55,235.23,1.032,242.8,0.003944,ON
2025-11-11 07:34:00,239.83,0.842,201.8,0.004,ON
2025-11-11 07:34:05,236.74,0.775,183.5,0.004051,ON
2025-11-11 07:34:10,234.99,0.729,171.3,0.004098,ON
2025-11-11 07:34:15,242.61,1.091,264.7,0.004172,ON
2025-11-11 07:34:20,242.33,1.059,256.5,0.004243,ON
2025-11-11 07:34:25,242.78,0.714,173.3,0.004291,ON
2025-11-11 07:34:30,235.39,0.887,208.8,0.004349,ON
2025-11-11 07:34:35,233.63,0.844,197.3,0.004404,ON
2025-11-11 07:34:40,235.09,1.087,255.6,0.004475,ON
2025-11-11 07:34:45,233.33,1.081,252.1,0.004545,ON
2025-11-11 07:34:50,239.75,0.709,169.9,0.004592,ON
2025-11-11 07:34:55,239.02,0.91,217.5,0.004653,ON
2025-11-11 07:35:00,238.38,0.729,173.8,0.004701,ON
2025-11-11 07:35:05,236.68,0.823,194.7,0.004755,ON
2025-11-11 07:35:10,235.89,0.921,217.3,0.004815,ON
2025-11-11 07:35:15,242.25,0.934,226.3,0.004878,ON
2025-11-11 07:35:20,241.23,0.784,189.1,0.004931,ON
2025-11-11 07:35:25,241.73,1.078,260.5,0.005003,ON
2025-11-11 07:35:30,234.24,1.02,238.9,0.00507,ON
2025-11-11 07:35:35,233.11,0.932,217.2,0.00513,ON
2025-11-11 07:35:40,242.81,1.096,266.1,0.005204,ON
2025-11-11 07:35:45,236.93,0.937,222.1,0.005265,ON
2025-11-11 07:35:50,234.99,1.005,236.2,0.005331,ON
2025-11-11 07:35:55,237.51,1.08,256.6,0.005402,ON
2025-11-11 07:36:00,240.46,0.946,227.5,0.005466,ON
2025-11-11 07:36:05,233.84,0.731,170.9,0.005513,ON
2025-11-11 07:36:10,239.94,0.97,232.8,0.005578,ON
2025-11-11 07:36:15,239.08,0.883,211.1,0.005636,ON
2025-11-11 07:36:20,234.09,0.986,230.8,0.0057,ON
2025-11-11 07:36:25,234.21,0.79,184.9,0.005752,ON
2025-11-11 07:36:30,239.35,0.879,210.4,0.00581,ON
