Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,239.85,0.773,185.4,5.2e-05,ON
2025-11-11 07:28:20,238.78,1.011,241.4,0.000119,ON
2025-11-11 07:28:25,239.63,0.831,199.0,0.000174,ON
2025-11-11 07:28:30,240.38,0.758,182.2,0.000224,ON
2025-11-11 07:28:35,239.65,0.737,176.6,0.000274,ON
2025-11-11 07:28:40,241.63,0.867,209.5,0.000332,ON
2025-11-11 07:28:45,235.71,0.884,208.3,0.00039,ON
2025-11-11 07:28:50,234.31,0.78,182.7,0.00044,ON
2025-11-11 07:28:55,235.43,0.708,166.6,0.000487,ON
2025-11-11 07:29:00,236.29,0.722,170.6,0.000534,ON
2025-11-11 07:29:05,241.71,1.034,249.8,0.000603,ON
2025-11-11 07:29:10,236.85,0.795,188.3,0.000656,ON
2025-11-11 07:29:15,239.47,1.051,251.6,0.000726,ON
2025-11-11 07:29:20,241.62,0.904,218.4,0.000786,ON
2025-11-11 07:29:25,242.03,1.043,252.5,0.000856,ON
2025-11-11 07:29:30,233.47,0.729,170.1,0.000904,ON
2025-11-11 07:29:35,237.11,0.833,197.4,0.000959,ON
2025-11-11 07:29:40,240.94,0.805,193.9,0.001012,ON
2025-11-11 07:29:45,241.97,1.087,263.0,0.001085,ON
2025-11-11 07:29:50,242.41,0.854,206.9,0.001143,ON
2025-11-11 07:29:55,236.88,1.049,248.4,0.001212,ON
2025-11-11 07:30:00,236.69,0.844,199.7,0.001267,ON
2025-11-11 07:30:05,233.63,0.933,218.1,0.001328,ON
2025-11-11 07:30:10,239.94,0.923,221.4,0.001389,ON
2025-11-11 07:30:15,239.78,0.914,219.3,0.00145,ON
2025-11-11 07:30:20,240.41,0.817,196.3,0.001505,ON
2025-11-11 07:30:25,234.15,0.916,214.6,0.001564,ON
2025-11-11 07:30:30,241.1,1.025,247.2,0.001633,ON
2025-11-11 07:30:35,239.47,0.723,173.2,0.001681,ON
2025-11-11 07:30:40,236.06,1.067,251.8,0.001751,ON
2025-11-11 07:30:45,239.34,1.019,243.9,0.001819,ON
2025-11-11 07:30:50,242.71,0.735,178.4,0.001869,ON
2025-11-11 07:30:55,236.78,0.766,181.4,0.001919,ON
2025-11-11 07:31:00,236.68,0.8,189.4,0.001972,ON
2025-11-11 07:31:05,233.06,0.948,220.9,0.002033,ON
2025-11-11 07:31:10,238.23,1.071,255.1,0.002104,ON
2025-11-11 07:31:15,234.66,0.905,212.4,0.002163,ON
2025-11-11 07:31:20,240.09,0.817,196.1,0.002217,ON
2025-11-11 07:31:25,239.55,0.942,225.6,0.00228,ON
2025-11-11 07:31:30,0.0,0.0,0.0,0.00228,OFF
2025-11-11 07:31:35,233.2,0.796,185.7,0.002331,ON
2025-11-11 07:31:40,239.76,0.851,204.1,0.002388,ON
2025-11-11 07:31:45,238.45,0.895,213.5,0.002447,ON
2025-11-11 07:31:50,235.4,1.087,255.9,0.002519,ON
2025-11-11 07:31:55,233.78,0.777,181.6,0.002569,ON
2025-11-11 07:32:00,233.38,0.779,181.8,0.00262,ON
2025-11-11 07:32:05,240.59,0.945,227.4,0.002683,ON
2025-11-11 07:32:10,235.95,1.002,236.3,0.002748,ON
2025-11-11 07:32:15,236.01,0.998,235.6,0.002814,ON
2025-11-11 07:32:20,241.95,0.989,239.2,0.00288,ON
2025-11-11 07:32:25,235.47,0.787,185.3,0.002932,ON
2025-11-11 07:32:30,236.57,1.037,245.4,0.003,ON
2025-11-11 07:32:35,242.04,1.052,254.7,0.003071,ON
2025-11-11 07:32:40,233.26,1.039,242.5,0.003138,ON
2025-11-11 07:32:45,238.37,0.707,168.4,0.003185,ON
2025-11-11 07:32:50,242.51,1.064,258.0,0.003256,ON
2025-11-11 07:32:55,240.52,1.0,240.5,0.003323,ON
2025-11-11 07:33:00,236.45,0.73,172.6,0.003371,ON
2025-11-11 07:33:05,240.23,0.71,170.5,0.003418,ON
2025-11-11 07:33:10,234.28,0.702,164.6,0.003464,ON
2025-11-11 07:33:15,236.58,0.702,166.0,0.00351,ON
2025-11-11 07:33:20,234.69,1.029,241.5,0.003577,ON
2025-11-11 07:33:25,236.49,0.9,212.8,0.003636,ON
2025-11-11 07:33:30,241.63,0.702,169.5,0.003684,ON
2025-11-11 07:33:35,241.19,1.053,254.0,0.003754,ON
2025-11-11 07:33:40,235.64,0.835,196.7,0.003809,ON
2025-11-11 07:33:45,239.58,0.823,197.2,0.003864,ON
2025-11-11 07:33:50,237.83,0.919,218.5,0.003924,ON
2025-11-11 07:33:55,235.79,0.998,235.4,0.00399,ON
2025-11-11 07:34:00,236.86,0.791,187.5,0.004042,ON
2025-11-11 07:34:05,234.5,0.837,196.2,0.004096,ON
2025-11-11 07:34:10,234.49,1.038,243.4,0.004164,ON
2025-11-11 07:34:15,235.6,1.064,250.6,0.004233,ON
2025-11-11 07:34:20,242.48,0.882,213.8,0.004293,ON
2025-11-11 07:34:25,242.48,0.838,203.2,0.004349,ON
2025-11-11 07:34:30,241.31,0.775,187.1,0.004401,ON
2025-11-11 07:34:35,235.32,0.974,229.2,0.004465,ON
2025-11-11 07:34:40,233.15,0.827,192.9,0.004518,ON
2025-11-11 07:34:45,234.49,0.76,178.1,0.004568,ON
2025-11-11 07:34:50,242.93,0.77,187.0,0.00462,ON
2025-11-11 07:34:55,236.63,1.025,242.6,0.004687,ON
2025-11-11 07:35:00,238.44,0.855,203.8,0.004744,ON
2025-11-11 07:35:05,233.39,0.741,172.9,0.004792,ON
2025-11-11 07:35:10,242.16,0.807,195.4,0.004846,ON
2025-11-11 07:35:15,238.65,0.705,168.3,0.004893,ON
2025-11-11 07:35:20,235.04,0.99,232.6,0.004958,ON
2025-11-11 07:35:25,239.27,0.702,168.0,0.005004,ON
2025-11-11 07:35:30,240.66,0.72,173.3,0.005052,ON
2025-11-11 07:35:35,239.41,1.085,259.7,0.005125,ON
2025-11-11 07:35:40,237.49,1.057,250.9,0.005194,ON
2025-11-11 07:35:45,0.0,0.0,0.0,0.005194,OFF
2025-11-11 07:35:50,242.82,1.035,251.3,0.005264,ON
2025-11-11 07:35:55,236.76,1.017,240.8,0.005331,ON
2025-11-11 07:36:00,234.9,1.089,255.8,0.005402,ON
2025-11-11 07:36:05,239.63,0.846,202.7,0.005458,ON
2025-11-11 07:36:10,233.98,0.735,171.9,0.005506,ON
2025-11-11 07:36:15,239.61,0.728,174.4,0.005554,ON
2025-11-11 07:36:20,237.85,0.719,171.1,0.005602,ON
2025-11-11 07:36:25,236.36,0.963,227.7,0.005665,ON
2025-11-11 07:36:30,235.64,0.807,190.2,0.005718,ON
