Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:28:15,242.74,0.854,207.2,5.8e-05,ON
2025-11-11 07:28:20,239.84,0.97,232.5,0.000122,ON
2025-11-11 07:28:25,241.76,0.809,195.6,0.000176,ON
2025-11-11 07:28:30,234.47,0.949,222.5,0.000238,ON
2025-11-11 07:28:35,0.0,0.0,0.0,0.000238,OFF
2025-11-11 07:28:40,235.89,0.917,216.3,0.000298,ON
2025-11-11 07:28:45,240.84,1.016,244.6,0.000366,ON
2025-11-11 07:28:50,242.79,0.892,216.5,0.000426,ON
2025-11-11 07:28:55,236.4,1.044,246.7,0.000495,ON
2025-11-11 07:29:00,0.0,0.0,0.0,0.000495,OFF
2025-11-11 07:29:05,235.72,1.051,247.7,0.000564,ON
2025-11-11 07:29:10,238.64,0.754,179.9,0.000614,ON
2025-11-11 07:29:15,237.59,1.065,253.1,0.000684,ON
2025-11-11 07:29:20,233.42,0.814,190.0,0.000737,ON
2025-11-11 07:29:25,238.68,0.829,197.8,0.000792,ON
2025-11-11 07:29:30,242.54,0.893,216.7,0.000852,ON
2025-11-11 07:29:35,237.06,0.951,225.5,0.000915,ON
2025-11-11 07:29:40,237.83,0.875,208.2,0.000972,ON
2025-11-11 07:29:45,235.32,0.701,165.0,0.001018,ON
2025-11-11 07:29:50,233.94,0.809,189.3,0.001071,ON
2025-11-11 07:29:55,235.89,1.047,247.0,0.001139,ON
2025-11-11 07:30:00,0.0,0.0,0.0,0.001139,OFF
2025-11-11 07:30:05,238.74,0.715,170.7,0.001187,ON
2025-11-11 07:30:10,233.51,0.82,191.4,0.00124,ON
2025-11-11 07:30:15,241.83,0.726,175.6,0.001289,ON
2025-11-11 07:30:20,235.14,1.063,250.1,0.001358,ON
2025-11-11 07:30:25,240.38,0.876,210.5,0.001417,ON
2025-11-11 07:30:30,237.57,0.964,228.9,0.00148,ON
2025-11-11 07:30:35,240.45,0.989,237.9,0.001546,ON
2025-11-11 07:30:40,235.73,0.833,196.3,0.001601,ON
2025-11-11 07:30:45,240.09,0.872,209.3,0.001659,ON
2025-11-11 07:30:50,238.06,0.788,187.7,0.001711,ON
2025-11-11 07:30:55,237.49,0.857,203.5,0.001768,ON
2025-11-11 07:31:00,238.11,0.834,198.5,0.001823,ON
2025-11-11 07:31:05,242.49,1.036,251.2,0.001893,ON
2025-11-11 07:31:10,240.73,0.854,205.6,0.00195,ON
2025-11-11 07:31:15,236.56,1.045,247.2,0.002018,ON
2025-11-11 07:31:20,239.03,0.879,210.2,0.002077,ON
2025-11-11 07:31:25,234.89,1.091,256.4,0.002148,ON
